74683	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	United Nations	\N	0.988309	0	2009	0	0	0	0	0	0
74684	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Sudan	\N	0.905992	0	2009	0	0	0	0	0	0
74685	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	United States	\N	0.660847	0	2009	0	0	0	0	0	0
74686	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	International Monetary Fund	\N	0.496874	0	2009	0	0	0	0	0	0
74687	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Darfur	\N	0.489616	0	2009	0	0	0	0	0	0
74688	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	United Nations Security Council	\N	0.487422	0	2009	0	0	0	0	0	0
74689	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Southern Sudan	\N	0.484065	0	2009	0	0	0	0	0	0
74690	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	International law	\N	0.468521	0	2009	0	0	0	0	0	0
74691	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Developed country	\N	0.436339	0	2009	0	0	0	0	0	0
74692	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Politics of Sudan	\N	0.427049	0	2009	0	0	0	0	0	0
74693	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Diplomacy	\N	0.411357	0	2009	0	0	0	0	0	0
74694	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	United Nations Charter	\N	0.406475	0	2009	0	0	0	0	0	0
74695	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Developing country	\N	0.38549	0	2009	0	0	0	0	0	0
74696	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Millennium Development Goals	\N	0.384492	0	2009	0	0	0	0	0	0
74697	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Human Development Index	\N	0.376228	0	2009	0	0	0	0	0	0
74698	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Genocide	\N	0.375621	0	2009	0	0	0	0	0	0
74699	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Refugee	\N	0.368353	0	2009	0	0	0	0	0	0
74700	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Republic of China	\N	0.344588	0	2009	0	0	0	0	0	0
74701	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Omar al-Bashir	\N	0.333194	0	2009	0	0	0	0	0	0
74702	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Concepts	Development	\N	0.330569	0	2009	0	0	0	0	0	0
74703	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Categories	/law, govt and politics/legal issues/human rights	\N	0.631565	0	2009	0	0	0	0	0	0
74704	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Categories	/law, govt and politics/government	\N	0.502871	0	2009	0	0	0	0	0	0
74705	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Categories	/law, govt and politics/legal issues/international law	\N	0.39606	0	2009	0	0	0	0	0	0
74706	/home/jdellaria/Desktop/UNGA Speeches/2009/SDN_64_2009.txt.nlu.json	Entities	United Nations	Organization	0.795926	0	2009	0	0.132969	0.028881	0.185341	0.163607	0.09848
