id,filename,item,itemtext,type,relevance,count,year,sentiment,anger,fear,joy,sadness,disgust
17492,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"United Nations",NULL,0.9593,0,2014,0,0,0,0,0,0
17493,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"United Nations Security Council",NULL,0.583115,0,2014,0,0,0,0,0,0
17494,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"Central Asia",NULL,0.476065,0,2014,0,0,0,0,0,0
17495,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,Afghanistan,NULL,0.466141,0,2014,0,0,0,0,0,0
17496,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"Saparmurat Niyazov",NULL,0.436471,0,2014,0,0,0,0,0,0
17497,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"Millennium Development Goals",NULL,0.395791,0,2014,0,0,0,0,0,0
17498,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"Gurbanguly Berdimuhamedow",NULL,0.377985,0,2014,0,0,0,0,0,0
17499,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,Uzbekistan,NULL,0.372274,0,2014,0,0,0,0,0,0
17500,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"United Nations Charter",NULL,0.368153,0,2014,0,0,0,0,0,0
17501,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"Sustainable development",NULL,0.357135,0,2014,0,0,0,0,0,0
17502,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,Kazakhstan,NULL,0.35554,0,2014,0,0,0,0,0,0
17503,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,Sustainability,NULL,0.3534,0,2014,0,0,0,0,0,0
17504,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,Turkmenistan,NULL,0.33953,0,2014,0,0,0,0,0,0
17505,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"People's Republic of China",NULL,0.337444,0,2014,0,0,0,0,0,0
17506,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,Disarmament,NULL,0.335093,0,2014,0,0,0,0,0,0
17507,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,Peace,NULL,0.331313,0,2014,0,0,0,0,0,0
17508,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"International development",NULL,0.330332,0,2014,0,0,0,0,0,0
17509,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,Diplomacy,NULL,0.328215,0,2014,0,0,0,0,0,0
17510,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"Politics of Turkmenistan",NULL,0.324879,0,2014,0,0,0,0,0,0
17511,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Concepts,"United States",NULL,0.319443,0,2014,0,0,0,0,0,0
17512,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Categories,"/law, govt and politics/legal issues/human rights",NULL,0.665359,0,2014,0,0,0,0,0,0
17513,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Categories,"/business and industrial/energy/natural gas",NULL,0.413276,0,2014,0,0,0,0,0,0
17514,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Categories,"/art and entertainment/music/music genres/country music",NULL,0.334778,0,2014,0,0,0,0,0,0
17515,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,Turkmenistan,Location,0.849393,0,2014,0.255895,0.067407,0.049029,0.546434,0.119226,0.055119
17516,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"United Nations",Organization,0.709278,0,2014,0,0.119838,0.031779,0.175286,0.150063,0.105255
17517,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"United Nations Security Council",Organization,0.398715,0,2014,-0.345492,0.159185,0.178683,0.069316,0.147532,0.380092
17518,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"Central Asia",Location,0.343695,0,2014,0.510146,0.126358,0.202676,0.118476,0.324,0.066901
17519,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"United Nations Regional Centre for Preventive",Organization,0.281,0,2014,0,0.201224,0.029502,0.152495,0.202802,0.102467
17520,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"General Assembly",Organization,0.269056,0,2014,0,0.120803,0.057315,0.189942,0.081402,0.09368
17521,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,Afghanistan,Location,0.263644,0,2014,-0.424685,0.081164,0.168716,0.231794,0.154245,0.097404
17522,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,President,JobTitle,0.261617,0,2014,0,0.270324,0.031799,0.281779,0.143042,0.325001
17523,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"United Nations Regional",Organization,0.260025,0,2014,0,0.189117,0.019902,0.265599,0.17558,0.127156
17524,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"Member States",JobTitle,0.25457,0,2014,0,0.182948,0.170347,0.056133,0.393074,0.2908
17525,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"Government of Turkmenistan",Organization,0.253916,0,2014,0,0.268775,0.1295,0.018534,0.236647,0.409362
17526,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"United Nations Charter",Organization,0.25095,0,2014,0,0.139961,0.025672,0.170883,0.159495,0.112785
17527,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"President of Turkmenistan",JobTitle,0.24717,0,2014,0,0.21324,0.02253,0.264267,0.079218,0.230125
17528,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"Shanghai Cooperation Organization",Organization,0.245934,0,2014,0.47654,0.188258,0.114429,0.071348,0.205317,0.230038
17529,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"United Nations Conference on Sustainable",Organization,0.241266,0,2014,0,0.173797,0.021275,0.252524,0.183648,0.111914
17530,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"major United Nations",Organization,0.222635,0,2014,0,0.287617,0.054742,0.157152,0.263862,0.112918
17531,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"United Nations Framework",Organization,0.222266,0,2014,0,0.121237,0.026888,0.3445,0.140398,0.111297
17532,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"Centre for Preventive Diplomacy for Central Asia",Organization,0.217984,0,2014,0,0.193344,0.157891,0.111099,0.348248,0.055731
17533,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,"Mr. Sam Kutesa",Person,0.201905,0,2014,0.756004,0.242934,0.119344,0.103313,0.291235,0.109613
17534,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Entities,Europe,Location,0.195876,0,2014,0,0.104435,0.232627,0.077229,0.467012,0.279489
17535,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"United Nations",NULL,0.922864,0,2014,0,0.136491,0.033895,0.184702,0.158737,0.117163
17536,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,Turkmenistan,NULL,0.774982,0,2014,0.191293,0.083189,0.051483,0.542746,0.122745,0.079176
17537,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"Central Asia",NULL,0.698487,0,2014,0.510146,0.135927,0.196278,0.117422,0.327464,0.065305
17538,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,cooperation,NULL,0.674869,0,2014,0.608163,0.07703,0.123276,0.501589,0.181553,0.076286
17539,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"international cooperation",NULL,0.643875,0,2014,0,0.024591,0.08036,0.278865,0.105864,0.005808
17540,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"Member States",NULL,0.626347,0,2014,0,0.178887,0.167058,0.070455,0.398751,0.245839
17541,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"United Nations Regional",NULL,0.625346,0,2014,0,0.216221,0.019247,0.233133,0.185635,0.120672
17542,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"General Assembly",NULL,0.6224,0,2014,0,0.120803,0.057315,0.189942,0.081402,0.09368
17543,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"United Nations High",NULL,0.610764,0,2014,0,0.115057,0.036742,0.211655,0.099342,0.090543
17544,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"United Nations Security",NULL,0.600358,0,2014,0,0.10892,0.093127,0.100422,0.124162,0.332133
17545,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"Nations High Commissioner",NULL,0.598917,0,2014,0,0.115057,0.036742,0.211655,0.099342,0.090543
17546,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"Security Council",NULL,0.597714,0,2014,-0.345492,0.159185,0.178683,0.069316,0.147532,0.380092
17547,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"United Nations Charter",NULL,0.596605,0,2014,0,0.139961,0.025672,0.170883,0.159495,0.112785
17548,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"United Nations declaration",NULL,0.596602,0,2014,0,0.160848,0.029991,0.148801,0.185585,0.128645
17549,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"regional cooperation mechanisms",NULL,0.596557,0,2014,0,0.08686,0.096351,0.174628,0.151545,0.072945
17550,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"sustainable development",NULL,0.594293,0,2014,0.610957,0.053512,0.021733,0.426251,0.084997,0.08073
17551,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"Turkmenistan advocates",NULL,0.59421,0,2014,0,0.088473,0.091248,0.174678,0.159914,0.100149
17552,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"sixty-ninth session",NULL,0.589964,0,2014,0,0.022772,0.080249,0.626449,0.082532,0.013433
17553,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"constructive disarmament cooperation",NULL,0.588956,0,2014,0.464816,0.056184,0.137586,0.146785,0.060365,0.037276
17554,"/home/jdellaria/Desktop/UNGA Speeches/2014/TKM_69_2014.txt.nlu.json",Keyword,"successful economic cooperation",NULL,0.58843,0,2014,0.71068,0.036291,0.061276,0.619578,0.044808,0.024374
17555,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"United Nations",NULL,0.971064,0,2014,0,0,0,0,0,0
17556,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"Human rights",NULL,0.707494,0,2014,0,0,0,0,0,0
17557,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"Ban Ki-moon",NULL,0.60859,0,2014,0,0,0,0,0,0
17558,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,Africa,NULL,0.546468,0,2014,0,0,0,0,0,0
17559,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,Algeria,NULL,0.501054,0,2014,0,0,0,0,0,0
17560,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"United Nations General Assembly",NULL,0.485795,0,2014,0,0,0,0,0,0
17561,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"Western Sahara",NULL,0.466084,0,2014,0,0,0,0,0,0
17562,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"African Union",NULL,0.461045,0,2014,0,0,0,0,0,0
17563,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,Terrorism,NULL,0.451331,0,2014,0,0,0,0,0,0
17564,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,Sahara,NULL,0.397867,0,2014,0,0,0,0,0,0
17565,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"United Nations Security Council",NULL,0.380076,0,2014,0,0,0,0,0,0
17566,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"Secretary-General of the United Nations",NULL,0.377567,0,2014,0,0,0,0,0,0
17567,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,Morocco,NULL,0.359309,0,2014,0,0,0,0,0,0
17568,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"United States",NULL,0.356648,0,2014,0,0,0,0,0,0
17569,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,Libya,NULL,0.342378,0,2014,0,0,0,0,0,0
17570,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"World Health Organization",NULL,0.322631,0,2014,0,0,0,0,0,0
17571,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"Kofi Annan",NULL,0.314127,0,2014,0,0,0,0,0,0
17572,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"Universal Declaration of Human Rights",NULL,0.312961,0,2014,0,0,0,0,0,0
17573,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,"United Kingdom",NULL,0.305218,0,2014,0,0,0,0,0,0
17574,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Concepts,Decolonization,NULL,0.298043,0,2014,0,0,0,0,0,0
17575,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Categories,"/law, govt and politics/legal issues/human rights",NULL,0.714684,0,2014,0,0,0,0,0,0
17576,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Categories,"/travel/tourist destinations/africa",NULL,0.468511,0,2014,0,0,0,0,0,0
17577,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Categories,"/law, govt and politics/government",NULL,0.338387,0,2014,0,0,0,0,0,0
17578,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,Algeria,Location,0.860274,0,2014,0.447428,0.070567,0.058631,0.519341,0.131914,0.069027
17579,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"United Nations",Organization,0.51514,0,2014,0,0.134792,0.024364,0.483883,0.185982,0.1038
17580,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"General Assembly",Organization,0.316046,0,2014,0,0.14874,0.105887,0.168068,0.10004,0.273161
17581,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,Secretary-General,JobTitle,0.304781,0,2014,0.740449,0.290907,0.041861,0.138062,0.177581,0.369342
17582,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,President,JobTitle,0.283744,0,2014,0,0.228313,0.031771,0.315197,0.121596,0.130435
17583,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,NAM,Organization,0.27852,0,2014,0.496822,0.046369,0.109625,0.423325,0.236486,0.106242
17584,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"Ban Ki-moon",Person,0.277305,0,2014,0.186536,0.176682,0.04027,0.400624,0.097339,0.344897
17585,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,Africa,Location,0.266357,0,2014,-0.8923,0.173976,0.139715,0.0499,0.694002,0.172218
17586,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"President Bouteflika",Person,0.253324,0,2014,0.225164,0.267537,0.037559,0.200362,0.062283,0.115808
17587,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,Algiers,Location,0.252035,0,2014,0,0.182593,0.06797,0.233037,0.131452,0.053242
17588,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"United Nations Conference",Organization,0.250725,0,2014,0,0.180183,0.025294,0.249228,0.183575,0.111815
17589,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,Sahel,Location,0.241223,0,2014,0,0.118511,0.337738,0.116362,0.366214,0.07187
17590,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"Security Council",Organization,0.23893,0,2014,0,0.06074,0.288541,0.063225,0.104396,0.404232
17591,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"Mr. Sam Kutesa",Person,0.237935,0,2014,0,0.144318,0.062859,0.187215,0.131819,0.12398
17592,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,Uganda,Location,0.237078,0,2014,0.425361,0,0,0,0,0
17593,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,representative,JobTitle,0.234772,0,2014,0,0.092482,0.033115,0.093354,0.163415,0.047015
17594,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"African Union",Organization,0.227377,0,2014,0,0.18951,0.023904,0.175073,0.426886,0.065165
17595,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"Committee of Ten towards Security Council",Organization,0.226762,0,2014,0,0.166045,0.161059,0.079881,0.072656,0.223088
17596,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"General Assembly and Security Council",Organization,0.222437,0,2014,0,0.088853,0.217458,0.100471,0.120955,0.306967
17597,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Entities,"Río de Oro",Location,0.218597,0,2014,0.834422,0.022853,0.119951,0.516415,0.231418,0.099368
17598,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"United Nations",NULL,0.902138,0,2014,0,0.139331,0.024457,0.482162,0.185741,0.104602
17599,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,Algeria,NULL,0.754067,0,2014,0.447428,0.070567,0.058631,0.519341,0.131914,0.069027
17600,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"Security Council",NULL,0.695047,0,2014,-0.769046,0.16353,0.268971,0.09384,0.101763,0.352132
17601,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"General Assembly",NULL,0.679808,0,2014,0,0.142957,0.125403,0.164292,0.086754,0.329541
17602,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"post-2015 development agenda",NULL,0.659603,0,2014,0,0.105177,0.036903,0.035324,0.088614,0.199369
17603,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"international community",NULL,0.592578,0,2014,0,0.072575,0.045382,0.218215,0.686258,0.028459
17604,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"resolutions. Algeria",NULL,0.580185,0,2014,0,0.066486,0.036608,0.299199,0.096202,0.108419
17605,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"United Nations Conference",NULL,0.568289,0,2014,0,0.180183,0.025294,0.249228,0.183575,0.111815
17606,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"United Nations doctrine",NULL,0.557462,0,2014,0,0.217851,0.026034,0.19782,0.094321,0.124178
17607,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"new sustainable development",NULL,0.552814,0,2014,0.64484,0.01924,0.053309,0.495289,0.04202,0.02381
17608,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"Secretary-General Ban Ki-moon",NULL,0.546989,0,2014,0.855771,0.290193,0.057937,0.142686,0.21546,0.39953
17609,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"modern global problems",NULL,0.546071,0,2014,0,0.081856,0.165705,0.302102,0.40081,0.014308
17610,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"Mr. John Ashe",NULL,0.544771,0,2014,0,0.191053,0.06647,0.145111,0.154351,0.106736
17611,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"relevant Security Council",NULL,0.542831,0,2014,0,0.100385,0.210366,0.089608,0.111687,0.315718
17612,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"Mr. Sam Kutesa",NULL,0.54159,0,2014,0,0.144318,0.062859,0.187215,0.131819,0.12398
17613,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"official development assistance",NULL,0.54004,0,2014,0.616758,0.012902,0.021145,0.296987,0.029665,0.082884
17614,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"Security Council reform",NULL,0.538511,0,2014,0,0.166045,0.161059,0.079881,0.072656,0.223088
17615,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"Security Council meeting",NULL,0.528616,0,2014,-0.769046,0.073317,0.477218,0.050883,0.23218,0.250838
17616,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"global health emergency",NULL,0.528499,0,2014,0.555251,0.02007,0.262293,0.441452,0.040909,0.02311
17617,"/home/jdellaria/Desktop/UNGA Speeches/2014/DZA_69_2014.txt.nlu.json",Keyword,"Human Rights Council",NULL,0.524267,0,2014,0,0.030823,0.14357,0.032598,0.153625,0.368114
17618,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"United Nations",NULL,0.963793,0,2014,0,0,0,0,0,0
17619,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"Human rights",NULL,0.659792,0,2014,0,0,0,0,0,0
17620,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,Law,NULL,0.549691,0,2014,0,0,0,0,0,0
17621,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"Universal Declaration of Human Rights",NULL,0.411875,0,2014,0,0,0,0,0,0
17622,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"Millennium Development Goals",NULL,0.376011,0,2014,0,0,0,0,0,0
17623,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"International law",NULL,0.370842,0,2014,0,0,0,0,0,0
17624,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,Sustainability,NULL,0.343897,0,2014,0,0,0,0,0,0
17625,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"United Nations Security Council",NULL,0.284394,0,2014,0,0,0,0,0,0
17626,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"United Nations Charter",NULL,0.28105,0,2014,0,0,0,0,0,0
17627,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"Sustainable development",NULL,0.275749,0,2014,0,0,0,0,0,0
17628,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"Human security",NULL,0.251133,0,2014,0,0,0,0,0,0
17629,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"Women's rights",NULL,0.249546,0,2014,0,0,0,0,0,0
17630,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"Human rights abuses",NULL,0.238404,0,2014,0,0,0,0,0,0
17631,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"Humanitarian aid",NULL,0.230268,0,2014,0,0,0,0,0,0
17632,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"United Nations Human Rights Council",NULL,0.230194,0,2014,0,0,0,0,0,0
17633,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"United Nations General Assembly",NULL,0.230159,0,2014,0,0,0,0,0,0
17634,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,Democracy,NULL,0.225061,0,2014,0,0,0,0,0,0
17635,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,"United Nations Commission on Human Rights",NULL,0.224782,0,2014,0,0,0,0,0,0
17636,"/home/jdellaria/Desktop/UNGA Speeches/2014/ISL_69_2014.txt.nlu.json",Concepts,Famine,NULL,0.222344,0,2014,0,0,0,0,0,0
