231647	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	United Nations	\N	0.963894	0	1994	0	0	0	0	0	0
231648	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	Cambodia	\N	0.886988	0	1994	0	0	0	0	0	0
231649	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	Vietnam	\N	0.777532	0	1994	0	0	0	0	0	0
231650	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	United States	\N	0.775975	0	1994	0	0	0	0	0	0
231651	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	ASEAN	\N	0.749376	0	1994	0	0	0	0	0	0
231652	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	Southeast Asia	\N	0.747449	0	1994	0	0	0	0	0	0
231653	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	Sovereignty	\N	0.708831	0	1994	0	0	0	0	0	0
231654	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	United Nations General Assembly	\N	0.575003	0	1994	0	0	0	0	0	0
231655	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	International Monetary Fund	\N	0.531956	0	1994	0	0	0	0	0	0
231656	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	Self-determination	\N	0.505829	0	1994	0	0	0	0	0	0
231657	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	Vietnamese people	\N	0.477234	0	1994	0	0	0	0	0	0
231658	/home/jdellaria/Desktop/UNGA Speeches/1994/VNM_49_1994.txt.nlu.json	Concepts	United Nations System	\N	0.465778	0	1994	0	0	0	0	0	0
