id,filename,item,itemtext,type,relevance,count,year,sentiment,anger,fear,joy,sadness,disgust
28931,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Concepts,"People's Republic of China",NULL,0.281353,0,2013,0,0,0,0,0,0
28932,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Concepts,"International development",NULL,0.279388,0,2013,0,0,0,0,0,0
28933,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Concepts,Sustainability,NULL,0.268711,0,2013,0,0,0,0,0,0
28934,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Concepts,"World War II",NULL,0.246496,0,2013,0,0,0,0,0,0
28935,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Concepts,"2006 North Korean nuclear test",NULL,0.236802,0,2013,0,0,0,0,0,0
28936,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Concepts,"International Monetary Fund",NULL,0.236317,0,2013,0,0,0,0,0,0
28937,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Categories,"/law, govt and politics/legal issues/human rights",NULL,0.602824,0,2013,0,0,0,0,0,0
28938,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Categories,"/business and industrial/energy/nuclear power",NULL,0.444161,0,2013,0,0,0,0,0,0
28939,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Categories,"/law, govt and politics/legal issues/international law",NULL,0.384709,0,2013,0,0,0,0,0,0
28940,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,Kazakhstan,Location,0.892737,0,2013,0.0682578,0.087004,0.0945,0.570267,0.120058,0.073202
28941,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,"United Nations",Organization,0.467658,0,2013,0.118242,0.11892,0.028711,0.468497,0.162285,0.113149
28942,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,"Security Council",Organization,0.321636,0,2013,-0.382264,0.080615,0.217727,0.073033,0.134933,0.512218
28943,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,"General Assembly",Organization,0.318716,0,2013,0,0.19776,0.103972,0.139489,0.17901,0.128771
28944,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,Asia,Location,0.302831,0,2013,0.508101,0.042343,0.208419,0.560348,0.148033,0.04568
28945,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,"Member States",JobTitle,0.283728,0,2013,0.709669,0.123279,0.05559,0.151523,0.407385,0.154507
28946,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,"Sustainable Development",Organization,0.269003,0,2013,0.669655,0.067112,0.07376,0.136133,0.139255,0.050318
28947,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,Astana,Location,0.267982,0,2013,-0.308285,0.06403,0.023575,0.555266,0.126977,0.227402
28948,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,Almaty,Location,0.248694,0,2013,0,0.032836,0.070547,0.512229,0.160364,0.149315
28949,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,NPT,Organization,0.235389,0,2013,0.726573,0.094661,0.066294,0.300891,0.054307,0.005478
28950,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,"United Nations Conference on Sustainable",Organization,0.234661,0,2013,0,0.117547,0.012387,0.141525,0.15937,0.103261
28951,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,"United Nations",Organization,0.230288,0,2013,-0.353579,0.11892,0.028711,0.468497,0.162285,0.113149
28952,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,Syria,Location,0.226603,0,2013,-0.447861,0.282974,0.358192,0.143473,0.280833,0.056506
28953,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,Europe,Location,0.226584,0,2013,0,0.100233,0.286671,0.06552,0.426415,0.317333
28954,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,"Middle East",Location,0.218369,0,2013,0,0.203343,0.200979,0.115846,0.326306,0.206361
28955,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,"United Nations Framework Convention",Organization,0.209948,0,2013,0,0.129087,0.027521,0.180451,0.155216,0.109519
28956,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,official,JobTitle,0.207693,0,2013,0.733225,0.077926,0.099205,0.211385,0.101466,0.092855
28957,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Entities,"Central Asia",Location,0.202163,0,2013,0,0.064557,0.244935,0.32078,0.282551,0.034768
28958,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"United Nations",NULL,0.943138,0,2013,0.219254,0.119506,0.027543,0.464435,0.161619,0.112248
28959,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,Kazakhstan,NULL,0.807518,0,2013,0.260351,0.087004,0.0945,0.570267,0.120058,0.073202
28960,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"General Assembly",NULL,0.70367,0,2013,0,0.19776,0.103972,0.139489,0.17901,0.128771
28961,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"Security Council",NULL,0.692745,0,2013,-0.382264,0.070092,0.235413,0.041074,0.135419,0.5231
28962,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"Member States",NULL,0.67129,0,2013,0.709669,0.123279,0.05559,0.151523,0.407385,0.154507
28963,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"sustainable development",NULL,0.662016,0,2013,0.669655,0.067112,0.07376,0.136133,0.139255,0.050318
28964,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"High-Level Political Forum",NULL,0.618789,0,2013,0.519802,0.104781,0.099751,0.12067,0.353785,0.282957
28965,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"nuclear weapons",NULL,0.603656,0,2013,-0.751399,0.329663,0.521376,0.06307,0.226646,0.083016
28966,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"Central Asia",NULL,0.593975,0,2013,0.487272,0.020961,0.206573,0.384945,0.17083,0.015966
28967,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"Kazakhstan’s membership",NULL,0.58733,0,2013,0,0.113158,0.03621,0.268974,0.387822,0.057712
28968,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"Kazakhstan’s contribution",NULL,0.585921,0,2013,0,0.086538,0.091516,0.184224,0.151891,0.091376
28969,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,world,NULL,0.58454,0,2013,-0.0490951,0.41046,0.582956,0.613967,0.206211,0.470391
28970,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"World Anti-Crisis Conference",NULL,0.582811,0,2013,0,0.258499,0.171085,0.124092,0.401566,0.350119
28971,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"regional security",NULL,0.578569,0,2013,0,0.07684,0.252042,0.14026,0.315094,0.034249
28972,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"Bridge Partnership Programme",NULL,0.572697,0,2013,0,0.098739,0.05034,0.508242,0.037782,0.30558
28973,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"United Nations Conference",NULL,0.559774,0,2013,0,0.117547,0.012387,0.141525,0.15937,0.103261
28974,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"Security Council resolution",NULL,0.553971,0,2013,0,0.055372,0.173661,0.086184,0.100229,0.333658
28975,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"United Nations Framework",NULL,0.548983,0,2013,0,0.129087,0.027521,0.180451,0.155216,0.109519
28976,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"regional security architecture",NULL,0.545232,0,2013,0,0.070992,0.327524,0.089745,0.264473,0.103774
28977,"/home/jdellaria/Desktop/UNGA Speeches/2013/KAZ_68_2013.txt.nlu.json",Keyword,"critical international challenges",NULL,0.542997,0,2013,-0.658754,0.027673,0.14389,0.416391,0.17339,0.015276
28978,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"United Nations",NULL,0.97165,0,2013,0,0,0,0,0,0
28979,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"Millennium Development Goals",NULL,0.955866,0,2013,0,0,0,0,0,0
28980,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"African Union",NULL,0.682406,0,2013,0,0,0,0,0,0
28981,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"Democratic Republic of the Congo",NULL,0.680676,0,2013,0,0,0,0,0,0
28982,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"Maternal death",NULL,0.636162,0,2013,0,0,0,0,0,0
28983,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"Central African Republic",NULL,0.529034,0,2013,0,0,0,0,0,0
28984,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"Addis Ababa",NULL,0.507771,0,2013,0,0,0,0,0,0
28985,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,Sudan,NULL,0.495135,0,2013,0,0,0,0,0,0
28986,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,Africa,NULL,0.486031,0,2013,0,0,0,0,0,0
28987,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"Child mortality",NULL,0.48352,0,2013,0,0,0,0,0,0
28988,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"United Nations General Assembly",NULL,0.442211,0,2013,0,0,0,0,0,0
28989,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,Burundi,NULL,0.427615,0,2013,0,0,0,0,0,0
28990,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"Maternal health",NULL,0.405443,0,2013,0,0,0,0,0,0
28991,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,Malaria,NULL,0.384812,0,2013,0,0,0,0,0,0
28992,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,Demography,NULL,0.381287,0,2013,0,0,0,0,0,0
28993,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"African Development Bank",NULL,0.379958,0,2013,0,0,0,0,0,0
28994,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"French language",NULL,0.378219,0,2013,0,0,0,0,0,0
28995,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"2005 World Summit",NULL,0.368764,0,2013,0,0,0,0,0,0
28996,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"United Nations Millennium Declaration",NULL,0.364085,0,2013,0,0,0,0,0,0
28997,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Concepts,"International development",NULL,0.360742,0,2013,0,0,0,0,0,0
28998,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Categories,"/travel/tourist destinations/africa",NULL,0.633355,0,2013,0,0,0,0,0,0
28999,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Categories,"/law, govt and politics/legal issues/human rights",NULL,0.44593,0,2013,0,0,0,0,0,0
29000,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Categories,"/law, govt and politics/government",NULL,0.429648,0,2013,0,0,0,0,0,0
29001,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,Burundi,Location,0.932567,0,2013,0.239948,0.07831,0.081976,0.587012,0.13683,0.063843
29002,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"United Nations",Organization,0.273387,0,2013,0,0.120669,0.026573,0.110445,0.203173,0.1271
29003,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,Government,Organization,0.221169,0,2013,0.347116,0.461189,0.684737,0.465435,0.470911,0.14297
29004,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"African Union",Organization,0.219249,0,2013,0,0.257149,0.048132,0.144044,0.343879,0.122839
29005,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,MDG,Organization,0.209862,0,2013,0.283914,0.14917,0.405434,0.0482,0.026231,0.166511
29006,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"General Assembly",Organization,0.200522,0,2013,0,0.126359,0.066533,0.300612,0.210718,0.036573
29007,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,President,JobTitle,0.181244,0,2013,0.774403,0.184333,0.076502,0.231003,0.207551,0.172243
29008,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"Mr. Pierre Nkurunziza",Person,0.173346,0,2013,0.553469,0.23556,0.082082,0.15185,0.108426,0.054579
29009,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"Strategic Framework",Organization,0.172741,0,2013,0,0.090723,0.079772,0.189447,0.144548,0.077654
29010,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"Mr. John",Person,0.170858,0,2013,0.8646,0.30098,0.017225,0.554807,0.040723,0.038331
29011,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"Economic Community of Central African States",Organization,0.170416,0,2013,0,0.182909,0.074119,0.220096,0.417315,0.052754
29012,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"Member States",JobTitle,0.169797,0,2013,0.492342,0.075417,0.094961,0.133339,0.248853,0.277648
29013,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"Mr. Vuk Jeremi.",Person,0.162237,0,2013,-0.282784,0,0,0,0,0
29014,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,Ashe,Person,0.160904,0,2013,0,0.254606,0.195296,0.038967,0.400289,0.084334
29015,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"Addis Ababa",Facility,0.157708,0,2013,0,0.092349,0.164623,0.163572,0.335237,0.066489
29016,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"International Criminal Court",Organization,0.156648,0,2013,-0.521085,0.125071,0.07574,0.031865,0.183702,0.169001
29017,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,"United Nations Office",Organization,0.154009,0,2013,0,0.078978,0.058198,0.215134,0.230916,0.102966
29018,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,HIV,HealthCondition,0.152294,0,2013,-0.627015,0.028404,0.255326,0.045266,0.048277,0.109365
29019,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Entities,Kenya,Location,0.151101,0,2013,-0.374846,0.173674,0.063274,0.077985,0.510179,0.290817
29020,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,Burundi,NULL,0.935368,0,2013,0.13097,0.076651,0.08209,0.585777,0.134252,0.06298
29021,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"United Nations",NULL,0.769647,0,2013,0,0.116037,0.030087,0.122077,0.206255,0.124419
29022,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"Vision Burundi",NULL,0.725373,0,2013,0.49699,0.02471,0.081804,0.137028,0.05249,0.035022
29023,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"Burundi country team",NULL,0.673127,0,2013,0,0.061811,0.03178,0.170474,0.111701,0.102999
29024,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"Burundi’s position",NULL,0.621412,0,2013,0,0.123223,0.206737,0.051359,0.058268,0.087496
29025,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"Burundi’s role",NULL,0.618215,0,2013,0,0.133052,0.050019,0.06686,0.173087,0.096842
29026,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"African Union",NULL,0.605316,0,2013,0,0.144678,0.040676,0.12647,0.282128,0.063924
29027,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,cent,NULL,0.596269,0,2013,-0.628523,0.086412,0.106768,0.098918,0.106489,0.103751
29028,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"Millennium Development Goals",NULL,0.551253,0,2013,0.49198,0.050024,0.031555,0.379822,0.05651,0.027078
29029,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,regard,NULL,0.532815,0,2013,-0.182716,0.051062,0.081931,0.062919,0.086629,0.054047
29030,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"under-five mortality rate",NULL,0.509191,0,2013,0,0.207922,0.15482,0.097592,0.219359,0.039309
29031,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"development agenda",NULL,0.495675,0,2013,0.638065,0.013565,0.0349,0.108089,0.086119,0.128664
29032,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"international community",NULL,0.492718,0,2013,0,0.120297,0.023491,0.493744,0.30605,0.005914
29033,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"Excellency Mr.",NULL,0.490578,0,2013,0.695385,0.255516,0.006235,0.694585,0.021846,0.073995
29034,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"United Nations agenda",NULL,0.469827,0,2013,0,0.091513,0.028237,0.028187,0.132201,0.269357
29035,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"member states",NULL,0.468375,0,2013,0.492342,0.075417,0.094961,0.133339,0.248853,0.277648
29036,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,MDG,NULL,0.451015,0,2013,0.483372,0.059921,0.103548,0.447104,0.092227,0.081193
29037,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"Excellency Mr. John",NULL,0.445692,0,2013,0.8646,0.30098,0.017225,0.554807,0.040723,0.038331
29038,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"post-2015 development agenda",NULL,0.444895,0,2013,0,0.073292,0.034024,0.03496,0.065221,0.249662
29039,"/home/jdellaria/Desktop/UNGA Speeches/2013/BDI_68_2013.txt.nlu.json",Keyword,"Excellency Mr. Pierre",NULL,0.442365,0,2013,0.553469,0.23556,0.082082,0.15185,0.108426,0.054579
29040,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"Solomon Islands",NULL,0.974751,0,2013,0,0,0,0,0,0
29041,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,Australia,NULL,0.900345,0,2013,0,0,0,0,0,0
29042,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"United States",NULL,0.858352,0,2013,0,0,0,0,0,0
29043,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"Papua New Guinea",NULL,0.843713,0,2013,0,0,0,0,0,0
29044,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,Melanesia,NULL,0.834851,0,2013,0,0,0,0,0,0
29045,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"Pacific Ocean",NULL,0.826032,0,2013,0,0,0,0,0,0
29046,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"New Zealand",NULL,0.823079,0,2013,0,0,0,0,0,0
29047,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,Oceania,NULL,0.772942,0,2013,0,0,0,0,0,0
29048,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"Republic of China",NULL,0.730353,0,2013,0,0,0,0,0,0
29049,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"United Nations",NULL,0.718138,0,2013,0,0,0,0,0,0
29050,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,Polynesia,NULL,0.716156,0,2013,0,0,0,0,0,0
29051,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"World War II",NULL,0.688658,0,2013,0,0,0,0,0,0
29052,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,Vanuatu,NULL,0.65502,0,2013,0,0,0,0,0,0
29053,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,Sustainability,NULL,0.590063,0,2013,0,0,0,0,0,0
29054,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,Fiji,NULL,0.561086,0,2013,0,0,0,0,0,0
29055,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"Human rights",NULL,0.550124,0,2013,0,0,0,0,0,0
29056,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"Millennium Development Goals",NULL,0.524053,0,2013,0,0,0,0,0,0
29057,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"United Nations Development Programme",NULL,0.497901,0,2013,0,0,0,0,0,0
29058,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,Island,NULL,0.477586,0,2013,0,0,0,0,0,0
29059,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Concepts,"Santa Cruz Islands",NULL,0.45034,0,2013,0,0,0,0,0,0
29060,"/home/jdellaria/Desktop/UNGA Speeches/2013/SLB_68_2013.txt.nlu.json",Categories,"/travel/tourist destinations/australia and new zealand",NULL,0.634784,0,2013,0,0,0,0,0,0
